City|State|Zipcode|Latitude|Longitude
Chicago|IL|60069|42.1913|-87.9277
Chicago|IL|60070|42.1033|-87.9296
Chicago|IL|60071|42.4646|-88.3096
Chicago|IL|60072|42.4139|-88.3070
Chicago|IL|60073|42.3517|-88.1084
Chicago|IL|60074|42.1334|-88.0282
Chicago|IL|60076|42.0354|-87.7300
Chicago|IL|60077|42.0372|-87.7582
Chicago|IL|60081|42.4484|-88.2204
Chicago|IL|60082|42.1132|-87.7953
Chicago|IL|60083|42.4364|-87.9501
Chicago|IL|60084|42.2678|-88.1399
Chicago|IL|60085|42.3568|-87.8625
Chicago|IL|60087|42.4051|-87.8593
Chicago|IL|60088|42.3069|-87.8520
Chicago|IL|60089|42.1674|-87.9665
Chicago|IL|60090|42.1301|-87.9246
Chicago|IL|60091|42.0771|-87.7288
Chicago|IL|60093|42.1033|-87.7575
Chicago|IL|60096|42.4805|-87.8296
Chicago|IL|60097|42.3906|-88.3629
Chicago|IL|60099|42.4594|-87.8657
Chicago|IL|60101|41.9301|-88.0110
Chicago|IL|60102|42.1617|-88.3038
Chicago|IL|60103|41.9762|-88.2003
Chicago|IL|60104|41.8827|-87.8763
Chicago|IL|60106|41.9608|-87.9424
Chicago|IL|60107|42.0243|-88.1750
Chicago|IL|60108|41.9495|-88.0890
Chicago|IL|60110|42.1221|-88.2812
Chicago|IL|60118|42.1071|-88.3013
Chicago|IL|60120|42.0289|-88.2438
Chicago|IL|60123|42.0325|-88.3705
Chicago|IL|60124|42.0283|-88.3946
Chicago|IL|60126|41.8966|-87.9420
Chicago|IL|60130|41.8700|-87.8154
Chicago|IL|60131|41.9370|-87.8819
Chicago|IL|60133|41.9787|-88.1434
Chicago|IL|60134|41.8805|-88.3377
Chicago|IL|60136|42.1084|-88.3860
Chicago|IL|60137|41.8653|-88.0620
Chicago|IL|60139|41.9201|-88.0778
Chicago|IL|60141|41.8567|-87.8275
Chicago|IL|60142|42.1789|-88.4454
Chicago|IL|60143|41.9734|-88.0198
Chicago|IL|60148|41.8745|-88.0184
Chicago|IL|60153|41.8762|-87.8427
Chicago|IL|60154|41.8515|-87.8872
Chicago|IL|60155|41.8575|-87.8563
Chicago|IL|60156|42.1912|-88.3407
Chicago|IL|60157|41.9734|-88.0548
Chicago|IL|60160|41.9029|-87.8629
Chicago|IL|60162|41.8673|-87.9025
Chicago|IL|60163|41.8891|-87.9114
Chicago|IL|60164|41.9178|-87.9003
Chicago|IL|60165|41.9031|-87.8804
Chicago|IL|60169|42.0525|-88.1233
Chicago|IL|60171|41.9248|-87.8387
Chicago|IL|60172|41.9765|-88.0966
Chicago|IL|60173|42.0517|-88.0487
Chicago|IL|60174|41.9278|-88.3003
Chicago|IL|60175|41.9485|-88.3937
Chicago|IL|60176|41.9581|-87.8691
Chicago|IL|60177|41.9901|-88.3059
Chicago|IL|60181|41.8769|-87.9760
Chicago|IL|60184|41.9529|-88.2575
Chicago|IL|60185|41.8953|-88.2125
Chicago|IL|60187|41.8507|-88.1159
Chicago|IL|60188|41.9156|-88.1290
Chicago|IL|60190|41.8694|-88.1583
Chicago|IL|60191|41.9631|-87.9802
Chicago|IL|60192|42.0648|-88.2128
Chicago|IL|60193|42.0116|-88.0951
Chicago|IL|60194|42.0436|-88.1245
Chicago|IL|60195|42.0729|-88.1074
Chicago|IL|60201|42.0565|-87.6983
Chicago|IL|60202|42.0303|-87.6892
Chicago|IL|60203|42.0490|-87.7176
Chicago|IL|60208|42.0558|-87.6739
Chicago|IL|60301|41.8885|-87.7987
Chicago|IL|60302|41.8946|-87.7895
Chicago|IL|60304|41.8724|-87.7893
Chicago|IL|60305|41.8949|-87.8191
Chicago|IL|60402|41.8308|-87.7891
Chicago|IL|60403|41.5644|-88.1217
Chicago|IL|60404|41.5091|-88.2227
Chicago|IL|60406|41.6549|-87.6815
Chicago|IL|60409|41.6129|-87.5511
Chicago|IL|60410|41.4192|-88.1913
Chicago|IL|60411|41.5077|-87.5898
Chicago|IL|60415|41.7030|-87.7798
Chicago|IL|60419|41.6284|-87.5982
Chicago|IL|60422|41.5379|-87.6841
Chicago|IL|60423|41.4799|-87.8400
Chicago|IL|60425|41.5403|-87.6094
Chicago|IL|60426|41.6059|-87.6688
Chicago|IL|60428|41.9640|-87.6590
Chicago|IL|60429|41.5734|-87.6827
Chicago|IL|60430|41.5576|-87.6604
Chicago|IL|60431|41.5169|-88.2088
Chicago|IL|60432|41.5399|-88.0444
Chicago|IL|60433|41.4982|-88.0474
Chicago|IL|60435|41.5512|-88.1265
Chicago|IL|60436|41.4924|-88.1258
Chicago|IL|60438|41.5672|-87.5499
Chicago|IL|60439|41.6777|-87.9738
Chicago|IL|60440|41.6992|-88.0771
Chicago|IL|60441|41.5974|-88.0598
Chicago|IL|60443|41.5006|-87.7500
Chicago|IL|60445|41.6345|-87.7382
Chicago|IL|60446|41.6400|-88.0950
Chicago|IL|60448|41.5374|-87.8919
Chicago|IL|60451|41.5062|-87.9643
Chicago|IL|60452|41.6081|-87.7554
Chicago|IL|60453|41.7137|-87.7531
Chicago|IL|60455|41.7382|-87.8067
Chicago|IL|60456|41.7312|-87.7310
Chicago|IL|60457|41.7257|-87.8303
Chicago|IL|60458|41.7489|-87.8344
Chicago|IL|60459|41.7447|-87.7690
Chicago|IL|60461|41.5176|-87.6915
Chicago|IL|60462|41.6256|-87.8372
Chicago|IL|60463|41.6567|-87.7880
Chicago|IL|60464|41.6694|-87.8658
Chicago|IL|60465|41.6995|-87.8305
Chicago|IL|60466|41.4605|-87.6941
Chicago|IL|60467|41.6004|-87.8886
Chicago|IL|60469|41.6279|-87.6867
Chicago|IL|60471|41.4778|-87.7232
Chicago|IL|60472|41.6435|-87.7078
Chicago|IL|60473|41.5970|-87.6005
Chicago|IL|60475|41.4723|-87.6360
Chicago|IL|60476|41.5654|-87.6028
Chicago|IL|60477|41.5671|-87.7953
Chicago|IL|60478|41.5585|-87.7254
Chicago|IL|60480|41.7153|-87.8797
Chicago|IL|60482|41.6876|-87.7926
Chicago|IL|60487|41.5642|-87.8336
Chicago|IL|60490|41.6794|-88.1437
Chicago|IL|60491|41.6006|-87.9630
Chicago|IL|60501|41.7765|-87.8208
Chicago|IL|60502|41.9640|-87.6590
Chicago|IL|60503|41.9640|-87.6590
Chicago|IL|60504|41.7632|-88.2536
Chicago|IL|60505|41.7614|-88.2933
Chicago|IL|60506|41.7670|-88.3795
Chicago|IL|60510|41.8425|-88.3255
Chicago|IL|60513|41.8246|-87.8469
Chicago|IL|60514|41.7965|-87.9567
Chicago|IL|60515|41.8095|-88.0246
Chicago|IL|60516|41.7602|-88.0142
Chicago|IL|60517|41.7421|-88.0425
Chicago|IL|60521|41.7990|-87.9284
Chicago|IL|60523|41.8371|-87.9491
Chicago|IL|60525|41.7808|-87.8672
Chicago|IL|60526|41.8332|-87.8720
Chicago|IL|60527|41.7437|-87.9345
Chicago|IL|60532|41.7914|-88.0844
Chicago|IL|60534|41.8130|-87.8204
Chicago|IL|60538|41.7222|-88.3535
Chicago|IL|60539|41.8247|-88.3366
Chicago|IL|60540|41.7634|-88.1446
Chicago|IL|60542|41.8074|-88.3424
Chicago|IL|60544|41.6150|-88.2165
Chicago|IL|60546|41.8382|-87.8206
Chicago|IL|60555|41.8299|-88.2059
Chicago|IL|60558|41.8094|-87.9007
Chicago|IL|60559|41.7963|-87.9748
Chicago|IL|60561|41.7473|-87.9799
Chicago|IL|60563|41.7964|-88.1757
Chicago|IL|60564|41.7088|-88.1995
Chicago|IL|60565|41.7303|-88.1223
Chicago|IL|60585|41.9640|-87.6590
Chicago|IL|60586|41.9640|-87.6590
Chicago|IL|60601|41.8857|-87.6216
Chicago|IL|60602|41.8832|-87.6273
Chicago|IL|60603|41.8809|-87.6268
Chicago|IL|60604|41.8777|-87.6227
Chicago|IL|60605|41.8655|-87.6212
Chicago|IL|60606|41.8826|-87.6368
Chicago|IL|60607|41.8746|-87.6512
Chicago|IL|60608|41.8486|-87.6709
Chicago|IL|60609|41.8124|-87.6553
Chicago|IL|60610|41.9003|-87.6372
Chicago|IL|60611|41.8947|-87.6186
Chicago|IL|60612|41.8804|-87.6874
Chicago|IL|60613|41.9539|-87.6601
Chicago|IL|60614|41.9224|-87.6508
Chicago|IL|60615|41.8018|-87.6034
Chicago|IL|60616|41.8445|-87.6279
Chicago|IL|60617|41.7086|-87.5574
Chicago|IL|60618|41.9465|-87.7028
Chicago|IL|60619|41.7439|-87.6050
Chicago|IL|60620|41.7395|-87.6533
Chicago|IL|60621|41.7761|-87.6397
Chicago|IL|60622|41.9023|-87.6736
Chicago|IL|60623|41.8487|-87.7170
Chicago|IL|60624|41.8807|-87.7231
Chicago|IL|60625|41.9717|-87.7043
Chicago|IL|60626|42.0089|-87.6694
Chicago|IL|60628|41.6921|-87.6177
Chicago|IL|60629|41.7749|-87.7126
Chicago|IL|60630|41.9718|-87.7579
Chicago|IL|60631|41.9944|-87.8137
Chicago|IL|60632|41.8118|-87.7134
Chicago|IL|60633|41.6552|-87.5570
Chicago|IL|60634|41.9452|-87.8031
Chicago|IL|60636|41.7757|-87.6688
Chicago|IL|60637|41.7809|-87.6030
Chicago|IL|60638|41.7827|-87.7700
Chicago|IL|60639|41.9203|-87.7558
Chicago|IL|60640|41.9710|-87.6600
Chicago|IL|60641|41.9460|-87.7469
Chicago|IL|60643|41.6968|-87.6608
Chicago|IL|60644|41.8802|-87.7573
Chicago|IL|60645|42.0082|-87.6949
Chicago|IL|60646|41.9934|-87.7612
Chicago|IL|60647|41.9210|-87.7022
Chicago|IL|60649|41.7634|-87.5703
Chicago|IL|60651|41.9023|-87.7410
Chicago|IL|60652|41.7459|-87.7118
Chicago|IL|60653|41.8193|-87.6104
Chicago|IL|60654|41.8884|-87.6353
Chicago|IL|60655|41.6947|-87.7031
Chicago|IL|60656|41.9719|-87.8278
Chicago|IL|60657|41.9395|-87.6568
Chicago|IL|60659|41.9895|-87.7022
Chicago|IL|60660|41.9910|-87.6658
Chicago|IL|60661|41.8828|-87.6435
Chicago|IL|60666|41.9788|-87.9026
Chicago|IL|60706|41.9637|-87.8166
Chicago|IL|60707|41.9216|-87.8078
Chicago|IL|60712|42.0052|-87.7334
Chicago|IL|60714|42.0268|-87.8091
Chicago|IL|60803|41.6720|-87.7360
Chicago|IL|60804|41.8425|-87.7586
Chicago|IL|60805|41.7223|-87.7017
Chicago|IL|60827|41.6501|-87.6304
Chico|CA|95926|39.7453|-121.8444
Chico|CA|95928|39.7078|-121.8167
Chico|CA|95973|39.8428|-121.8755
Cincinnati|OH|45001|39.1383|-84.7113
Cincinnati|OH|45002|39.1988|-84.7363
Cincinnati|OH|45005|39.5341|-84.3024
Cincinnati|OH|45011|39.4249|-84.5009
Cincinnati|OH|45013|39.4076|-84.6491
Cincinnati|OH|45014|39.3283|-84.5505
Cincinnati|OH|45015|39.3620|-84.5312
Cincinnati|OH|45030|39.2636|-84.7590
Cincinnati|OH|45034|39.3576|-84.2482
Cincinnati|OH|45036|39.4451|-84.2185
Cincinnati|OH|45039|39.3263|-84.2360
Cincinnati|OH|45040|39.3514|-84.3112
Cincinnati|OH|45044|39.4482|-84.3831
Cincinnati|OH|45050|39.4456|-84.3600
Cincinnati|OH|45052|39.1478|-84.7793
Cincinnati|OH|45053|39.3522|-84.7813
Cincinnati|OH|45054|39.4453|-84.0777
Cincinnati|OH|45056|39.4915|-84.7431
Cincinnati|OH|45064|39.5580|-84.6113
Cincinnati|OH|45065|39.3684|-84.2043
Cincinnati|OH|45066|39.5511|-84.2237
Cincinnati|OH|45067|39.4869|-84.4769
Cincinnati|OH|45068|39.5305|-84.0614
Cincinnati|OH|45069|39.3401|-84.4064
Cincinnati|OH|45102|39.0166|-84.2068
Cincinnati|OH|45103|39.0966|-84.1419
Cincinnati|OH|45106|38.9436|-84.0694
Cincinnati|OH|45107|39.2874|-83.9644
Cincinnati|OH|45111|39.1980|-84.2880
Cincinnati|OH|45113|39.4030|-83.9867
Cincinnati|OH|45122|39.2222|-84.1177
Cincinnati|OH|45140|39.2558|-84.2436
Cincinnati|OH|45150|39.1674|-84.2310
Cincinnati|OH|45152|39.3518|-84.1181
Cincinnati|OH|45157|38.9569|-84.2296
Cincinnati|OH|45160|39.1232|-84.1376
Cincinnati|OH|45162|39.2710|-84.0737
Cincinnati|OH|45174|39.1584|-84.3115
Cincinnati|OH|45176|39.0819|-84.0233
Cincinnati|OH|45202|39.1091|-84.5031
Cincinnati|OH|45203|39.1027|-84.5310
Cincinnati|OH|45204|39.0965|-84.5722
Cincinnati|OH|45205|39.1095|-84.5755
Cincinnati|OH|45206|39.1276|-84.4845
Cincinnati|OH|45207|39.1421|-84.4716
Cincinnati|OH|45208|39.1352|-84.4343
Cincinnati|OH|45209|39.1537|-84.4277
Cincinnati|OH|45211|39.1568|-84.5980
Cincinnati|OH|45212|39.1640|-84.4515
Cincinnati|OH|45213|39.1814|-84.4213
Cincinnati|OH|45214|39.1222|-84.5454
Cincinnati|OH|45215|39.2364|-84.4602
Cincinnati|OH|45216|39.2018|-84.4795
Cincinnati|OH|45217|39.1668|-84.4982
Cincinnati|OH|45218|39.2662|-84.5189
Cincinnati|OH|45219|39.1266|-84.5122
Cincinnati|OH|45220|39.1479|-84.5209
Cincinnati|OH|45221|39.1319|-84.5161
Cincinnati|OH|45223|39.1679|-84.5534
Cincinnati|OH|45224|39.2012|-84.5340
Cincinnati|OH|45225|39.1422|-84.5517
Cincinnati|OH|45226|39.1102|-84.4205
Cincinnati|OH|45227|39.1526|-84.3842
Cincinnati|OH|45228|39.0687|-84.4198
Cincinnati|OH|45229|39.1524|-84.4866
Cincinnati|OH|45230|39.0773|-84.3854
Cincinnati|OH|45231|39.2455|-84.5374
Cincinnati|OH|45232|39.1821|-84.5155
Cincinnati|OH|45233|39.1183|-84.6653
Cincinnati|OH|45236|39.2087|-84.3966
Cincinnati|OH|45237|39.1925|-84.4529
Cincinnati|OH|45238|39.1101|-84.6101
Cincinnati|OH|45239|39.2045|-84.5807
Cincinnati|OH|45240|39.2852|-84.5290
Cincinnati|OH|45241|39.2777|-84.4008
Cincinnati|OH|45242|39.2431|-84.3557
Cincinnati|OH|45243|39.1838|-84.3422
Cincinnati|OH|45244|39.1210|-84.3253
Cincinnati|OH|45245|39.0625|-84.2779
Cincinnati|OH|45246|39.2897|-84.4670
Cincinnati|OH|45247|39.2200|-84.6520
Cincinnati|OH|45248|39.1616|-84.6597
Cincinnati|OH|45249|39.2764|-84.3287
Cincinnati|OH|45251|39.2679|-84.5939
Cincinnati|OH|45252|39.2719|-84.6328
Cincinnati|OH|45255|39.0585|-84.3291
City of La Grande|OR|97850|45.2380|-118.2802
City of Maricopa|AZ|85139|32.9184|-112.2037
Claremont|NH|03257|43.4174|-71.9900
Claremont|NH|03280|43.1841|-72.0911
Claremont|NH|03284|43.4937|-72.0324
Claremont|NH|03603|43.2439|-72.3873
Claremont|NH|03605|43.2331|-72.2176
Claremont|NH|03607|43.1915|-72.2810
Claremont|NH|03743|43.3506|-72.3257
Claremont|NH|03745|43.4691|-72.3305
Claremont|NH|03752|43.2874|-72.1140
Claremont|NH|03753|43.5090|-72.1453
Claremont|NH|03770|43.5281|-72.2711
Claremont|NH|03773|43.3827|-72.1993
Claremont|NH|03781|43.5468|-72.2805
Claremont|NH|03782|43.3915|-72.0905
Clarksboro|NJ|08014|39.8081|-75.3458
Clarksboro|NJ|08020|39.8002|-75.2221
Clarksboro|NJ|08027|39.8254|-75.2763
Clarksboro|NJ|08028|39.6954|-75.1244
Clarksboro|NJ|08032|39.7801|-75.0596
Clarksboro|NJ|08051|39.7855|-75.1819
Clarksboro|NJ|08056|39.7840|-75.2514
Clarksboro|NJ|08061|39.8032|-75.2020
Clarksboro|NJ|08062|39.7152|-75.2213
Clarksboro|NJ|08063|39.8650|-75.1826
Clarksboro|NJ|08066|39.8333|-75.2205
Clarksboro|NJ|08071|39.7327|-75.1304
Clarksboro|NJ|08080|39.7581|-75.1183
Clarksboro|NJ|08085|39.7555|-75.3283
Clarksboro|NJ|08086|39.8432|-75.1884
Clarksboro|NJ|08090|39.7977|-75.1509
Clarksboro|NJ|08093|39.8623|-75.1367
Clarksboro|NJ|08094|39.6493|-74.9634
Clarksboro|NJ|08096|39.8286|-75.1270
Clarksboro|NJ|08097|39.8156|-75.1513
Clarksboro|NJ|08312|39.6664|-75.0816
Clarksboro|NJ|08322|39.6144|-75.0382
Clarksboro|NJ|08328|39.5793|-75.0612
Clarksboro|NJ|08344|39.5664|-74.9894
Clarkston|WA|99179|46.4861|-117.1085
Clarkston|WA|99403|46.2415|-117.3021
Clarksville-Montgomery County|TN|37023|36.5913|-87.7229
Clarksville-Montgomery County|TN|37040|36.5223|-87.3351
Clarksville-Montgomery County|TN|37042|36.5691|-87.4139
Clarksville-Montgomery County|TN|37043|36.5005|-87.2298
Clarksville-Montgomery County|TN|37050|36.3709|-87.6302
Clarksville-Montgomery County|TN|37052|36.3752|-87.4074
Clarksville-Montgomery County|TN|37079|36.4823|-87.6608
Clarksville-Montgomery County|TN|37142|36.4096|-87.5010
Clarksville-Montgomery County|TN|37171|36.3635|-87.3049
Clarksville-Montgomery County|TN|37191|36.4972|-87.5338
Clarksville-Montgomery County|TN|42223|36.6090|-87.5430
Clarksville-Montgomery County|TN|42236|36.7123|-87.6051
Clarksville-Montgomery County|TN|42262|36.6850|-87.4430
Clarksville-Montgomery County|TN|42266|36.7697|-87.3587
Clarksville-Montgomery County|TN|42286|36.7302|-87.2664
Cleveland-Akron-Lorain|OH|44001|41.3701|-82.2570
Cleveland-Akron-Lorain|OH|44003|41.6164|-80.5812
Cleveland-Akron-Lorain|OH|44004|41.8527|-80.7930
Cleveland-Akron-Lorain|OH|44010|41.7585|-80.8515
Cleveland-Akron-Lorain|OH|44011|41.4492|-82.0203
Cleveland-Akron-Lorain|OH|44012|41.4945|-82.0159
Cleveland-Akron-Lorain|OH|44017|41.3696|-81.8643
Cleveland-Akron-Lorain|OH|44021|41.4448|-81.1502
Cleveland-Akron-Lorain|OH|44022|41.4489|-81.4044
Cleveland-Akron-Lorain|OH|44023|41.3892|-81.3132
Cleveland-Akron-Lorain|OH|44024|41.5752|-81.1905
Cleveland-Akron-Lorain|OH|44026|41.5326|-81.3313
Cleveland-Akron-Lorain|OH|44028|41.3118|-81.9401
Cleveland-Akron-Lorain|OH|44030|41.8977|-80.5815
Cleveland-Akron-Lorain|OH|44032|41.6654|-80.6665
Cleveland-Akron-Lorain|OH|44035|41.3644|-82.1306
Cleveland-Akron-Lorain|OH|44039|41.3856|-82.0193
Cleveland-Akron-Lorain|OH|44040|41.5325|-81.4113
Cleveland-Akron-Lorain|OH|44041|41.7801|-80.9547
Cleveland-Akron-Lorain|OH|44044|41.2655|-82.0410
Cleveland-Akron-Lorain|OH|44046|41.5348|-81.0553
Cleveland-Akron-Lorain|OH|44047|41.7173|-80.7377
Cleveland-Akron-Lorain|OH|44048|41.8446|-80.6393
Cleveland-Akron-Lorain|OH|44050|41.2505|-82.1283
Cleveland-Akron-Lorain|OH|44052|41.4547|-82.1617
Cleveland-Akron-Lorain|OH|44053|41.4238|-82.2212
Cleveland-Akron-Lorain|OH|44054|41.4644|-82.0931
Cleveland-Akron-Lorain|OH|44055|41.4333|-82.1328
Cleveland-Akron-Lorain|OH|44056|41.3138|-81.4993
Cleveland-Akron-Lorain|OH|44057|41.7681|-81.0590
Cleveland-Akron-Lorain|OH|44060|41.6749|-81.3291
Cleveland-Akron-Lorain|OH|44064|41.5981|-81.0492
Cleveland-Akron-Lorain|OH|44065|41.4647|-81.2458
Cleveland-Akron-Lorain|OH|44067|41.3167|-81.5508
Cleveland-Akron-Lorain|OH|44070|41.4150|-81.9192
Cleveland-Akron-Lorain|OH|44072|41.4729|-81.3268
Cleveland-Akron-Lorain|OH|44074|41.2871|-82.2387
Cleveland-Akron-Lorain|OH|44076|41.5281|-80.8144
Cleveland-Akron-Lorain|OH|44077|41.6995|-81.2134
Cleveland-Akron-Lorain|OH|44081|41.7693|-81.1454
Cleveland-Akron-Lorain|OH|44082|41.7578|-80.5621
Cleveland-Akron-Lorain|OH|44084|41.6745|-80.9070
Cleveland-Akron-Lorain|OH|44085|41.6020|-80.8629
Cleveland-Akron-Lorain|OH|44086|41.6744|-81.0599
Cleveland-Akron-Lorain|OH|44087|41.3164|-81.4410
Cleveland-Akron-Lorain|OH|44089|41.3905|-82.3630
Cleveland-Akron-Lorain|OH|44090|41.1661|-82.2320
Cleveland-Akron-Lorain|OH|44092|41.5976|-81.4681
Cleveland-Akron-Lorain|OH|44093|41.5334|-80.6125
Cleveland-Akron-Lorain|OH|44094|41.6095|-81.3829
Cleveland-Akron-Lorain|OH|44095|41.6524|-81.4422
Cleveland-Akron-Lorain|OH|44099|41.5552|-80.9690
Cleveland-Akron-Lorain|OH|44102|41.4756|-81.7382
Cleveland-Akron-Lorain|OH|44103|41.5175|-81.6418
Cleveland-Akron-Lorain|OH|44104|41.4819|-81.6267
Cleveland-Akron-Lorain|OH|44105|41.4502|-81.6289
Cleveland-Akron-Lorain|OH|44106|41.5066|-81.6050
Cleveland-Akron-Lorain|OH|44107|41.4828|-81.8004
Cleveland-Akron-Lorain|OH|44108|41.5402|-81.6078
Cleveland-Akron-Lorain|OH|44109|41.4441|-81.6971
Cleveland-Akron-Lorain|OH|44110|41.5635|-81.5713
Cleveland-Akron-Lorain|OH|44111|41.4586|-81.7899
Cleveland-Akron-Lorain|OH|44112|41.5365|-81.5724
Cleveland-Akron-Lorain|OH|44113|41.4835|-81.6968
Cleveland-Akron-Lorain|OH|44114|41.5135|-81.6749
Cleveland-Akron-Lorain|OH|44115|41.4916|-81.6712
Cleveland-Akron-Lorain|OH|44116|41.4702|-81.8526
Cleveland-Akron-Lorain|OH|44117|41.5722|-81.5267
Cleveland-Akron-Lorain|OH|44118|41.5018|-81.5553
Cleveland-Akron-Lorain|OH|44119|41.5863|-81.5478
Cleveland-Akron-Lorain|OH|44120|41.4734|-81.5792
Cleveland-Akron-Lorain|OH|44121|41.5263|-81.5319
Cleveland-Akron-Lorain|OH|44122|41.4698|-81.5126
Cleveland-Akron-Lorain|OH|44123|41.6038|-81.5240
Cleveland-Akron-Lorain|OH|44124|41.5005|-81.4669
Cleveland-Akron-Lorain|OH|44125|41.4070|-81.6154
Cleveland-Akron-Lorain|OH|44126|41.4416|-81.8528
Cleveland-Akron-Lorain|OH|44127|41.4715|-81.6498
Cleveland-Akron-Lorain|OH|44128|41.4372|-81.5393
Cleveland-Akron-Lorain|OH|44129|41.3904|-81.7348
Cleveland-Akron-Lorain|OH|44130|41.3768|-81.7882
Cleveland-Akron-Lorain|OH|44131|41.3836|-81.6532
Cleveland-Akron-Lorain|OH|44132|41.6058|-81.4984
Cleveland-Akron-Lorain|OH|44133|41.3138|-81.7450
Cleveland-Akron-Lorain|OH|44134|41.3845|-81.7043
Cleveland-Akron-Lorain|OH|44135|41.4261|-81.8186
Cleveland-Akron-Lorain|OH|44136|41.3123|-81.8097
Cleveland-Akron-Lorain|OH|44137|41.4095|-81.5626
Cleveland-Akron-Lorain|OH|44138|41.3738|-81.9227
Cleveland-Akron-Lorain|OH|44139|41.3833|-81.4441
Cleveland-Akron-Lorain|OH|44140|41.4851|-81.9316
Cleveland-Akron-Lorain|OH|44141|41.3020|-81.6142
Cleveland-Akron-Lorain|OH|44142|41.4018|-81.8253
Cleveland-Akron-Lorain|OH|44143|41.5540|-81.4756
Cleveland-Akron-Lorain|OH|44144|41.4374|-81.7429
Cleveland-Akron-Lorain|OH|44145|41.4515|-81.9314
Cleveland-Akron-Lorain|OH|44146|41.3816|-81.5302
Cleveland-Akron-Lorain|OH|44147|41.3199|-81.6784
Cleveland-Akron-Lorain|OH|44149|41.3134|-81.8555
Cleveland-Akron-Lorain|OH|44201|41.0280|-81.1758
Cleveland-Akron-Lorain|OH|44202|41.3170|-81.3433
Cleveland-Akron-Lorain|OH|44203|41.0196|-81.6278
Cleveland-Akron-Lorain|OH|44212|41.2427|-81.8293
Cleveland-Akron-Lorain|OH|44215|41.0782|-81.9087
Cleveland-Akron-Lorain|OH|44221|41.1398|-81.4763
Cleveland-Akron-Lorain|OH|44223|41.1714|-81.5324
Cleveland-Akron-Lorain|OH|44224|41.1761|-81.4420
Cleveland-Akron-Lorain|OH|44231|41.3063|-81.0719
Cleveland-Akron-Lorain|OH|44233|41.2393|-81.7353
Cleveland-Akron-Lorain|OH|44234|41.3357|-81.1564
Cleveland-Akron-Lorain|OH|44235|41.0342|-82.1261
Cleveland-Akron-Lorain|OH|44236|41.2465|-81.4513
Cleveland-Akron-Lorain|OH|44240|41.1355|-81.3427
Cleveland-Akron-Lorain|OH|44241|41.2407|-81.3436
Cleveland-Akron-Lorain|OH|44243|41.1493|-81.3426
Cleveland-Akron-Lorain|OH|44253|41.1671|-82.0374
Cleveland-Akron-Lorain|OH|44254|41.0455|-82.0099
Cleveland-Akron-Lorain|OH|44255|41.3093|-81.2237
Cleveland-Akron-Lorain|OH|44256|41.1410|-81.8562
Cleveland-Akron-Lorain|OH|44260|41.0370|-81.3394
Cleveland-Akron-Lorain|OH|44262|41.1389|-81.4352
Cleveland-Akron-Lorain|OH|44264|41.2295|-81.5500
Cleveland-Akron-Lorain|OH|44266|41.1710|-81.1839
Cleveland-Akron-Lorain|OH|44272|41.0877|-81.1806
Cleveland-Akron-Lorain|OH|44273|41.0276|-81.8754
Cleveland-Akron-Lorain|OH|44275|41.0986|-82.0952
Cleveland-Akron-Lorain|OH|44278|41.0993|-81.4197
Cleveland-Akron-Lorain|OH|44280|41.2383|-81.9244
Cleveland-Akron-Lorain|OH|44281|41.0594|-81.7388
Cleveland-Akron-Lorain|OH|44286|41.2385|-81.6436
Cleveland-Akron-Lorain|OH|44288|41.2394|-81.0759
Cleveland-Akron-Lorain|OH|44301|41.0436|-81.5243
Cleveland-Akron-Lorain|OH|44302|41.0898|-81.5385
Cleveland-Akron-Lorain|OH|44303|41.1048|-81.5371
Cleveland-Akron-Lorain|OH|44304|41.0857|-81.5087
Cleveland-Akron-Lorain|OH|44305|41.0763|-81.4623
Cleveland-Akron-Lorain|OH|44306|41.0395|-81.4825
Cleveland-Akron-Lorain|OH|44307|41.0706|-81.5456
Cleveland-Akron-Lorain|OH|44308|41.0813|-81.5174
Cleveland-Akron-Lorain|OH|44310|41.1072|-81.4969
Cleveland-Akron-Lorain|OH|44311|41.0639|-81.5208
Cleveland-Akron-Lorain|OH|44312|41.0158|-81.4416
Cleveland-Akron-Lorain|OH|44313|41.1332|-81.5655
Cleveland-Akron-Lorain|OH|44314|41.0408|-81.5593
Cleveland-Akron-Lorain|OH|44319|40.9773|-81.5332
Cleveland-Akron-Lorain|OH|44320|41.0799|-81.5830
Cleveland-Akron-Lorain|OH|44321|41.0973|-81.6508
Cleveland-Akron-Lorain|OH|44325|41.0740|-81.5124
Cleveland-Akron-Lorain|OH|44333|41.1618|-81.6337
Cleveland-Akron-Lorain|OH|44411|41.0336|-81.0507
Cleveland-Akron-Lorain|OH|44449|40.9840|-81.0265
Cleveland-Akron-Lorain|OH|44851|41.1022|-82.3978
Cleveland-Akron-Lorain|OH|44859|41.0179|-82.3330
Cleveland-Akron-Lorain|OH|44880|41.0353|-82.2227
Cleveland-Akron-Lorain|OH|44889|41.2464|-82.3831
Coachella Vly|CA|92201|33.7130|-116.2419
Coachella Vly|CA|92202|33.7217|-116.2194
Coachella Vly|CA|92203|33.7520|-116.2281
Coachella Vly|CA|92210|33.7021|-116.3398
Coachella Vly|CA|92211|33.7653|-116.3257
Coachella Vly|CA|92234|33.8158|-116.4663
Coachella Vly|CA|92235|33.7811|-116.4641
Coachella Vly|CA|92236|33.6847|-116.1709
